mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9.752368593215943,0.10017954270552556,0.15234146118164063,0.011252311974840674,0.01,0.9526918314969866,0.928702832263539,0.9281943402339644,0.9372304639207057,0.9415250495688774,0.9376689034968146,0.009065409421214874,2
8.511844301223755,0.3792518741642147,0.16154003143310547,0.013437066318597358,0.1,0.952201831904496,0.9252974321761767,0.9296185915090058,0.9399580843933537,0.9438928688344764,0.9381937617635018,0.009712543915392764,1
8.021368074417115,1.0125074621196237,0.29958791732788087,0.31120705993574405,1.0,0.9471409537432987,0.9253202373935676,0.9247114763178647,0.9369581577199373,0.9373603616349293,0.9342982373619195,0.008413056711736012,3
