mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__batch_size,param_clf__dropout,param_clf__hidden_dims,param_clf__lr,param_clf__max_epochs,param_clf__weight_decay,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.538033199310303,0.8290113056835685,0.09352650642395019,0.008403984896874168,256,0.2,"(512, 256)",0.001,200,0.0001,0.9532634302612863,0.9223505046466817,0.9165321281848474,0.9376905053982018,0.9541654656362593,0.9368004068254553,0.015446497827339738,3
4.010241460800171,0.9018566774913851,0.11065821647644043,0.015034783569992348,256,0.2,"(512, 256)",0.001,200,0.001,0.9532634302612863,0.9223505046466817,0.9165321281848474,0.9376905053982018,0.9456737725955872,0.9351020682173209,0.013825636029481784,4
4.875903034210205,1.712704789737004,0.10292649269104004,0.019120615172242988,256,0.5,"(512, 256)",0.001,200,0.0001,0.9465815061361609,0.9269886490378318,0.9300803583115158,0.943808305433772,0.950699131097534,0.9396315900033629,0.009373438376603937,1
3.449553966522217,0.30856814788735515,0.0899169921875,0.005753343527921712,256,0.5,"(512, 256)",0.001,200,0.001,0.9465815061361609,0.9269886490378318,0.9300803583115158,0.943808305433772,0.9498852746849836,0.9394688187208529,0.009185007852221408,2
