mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
62.540344047546384,3.630583523398394,0.06448698043823242,0.010866874159158709,0.3,0.1,3,200,0.8,0.9386382193232008,0.915038174747496,0.9114178622122016,0.9275993773346546,0.9431176972342716,0.9271622661703649,0.012500753546878865,1
66.410488986969,2.753808202788322,0.05884561538696289,0.001353443434926268,0.3,0.1,5,200,0.8,0.9364264643174797,0.9057962959924334,0.9113972391966588,0.9246858078776895,0.94096578944923,0.9238543193666983,0.01365887011975028,2
