mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
69.59766845703125,8.294523848211414,0.05216755867004395,0.00706171763909576,0.3,0.1,3,200,0.8,0.9463662226173923,0.9290918143927316,0.9134520575140006,0.9404617747262589,0.9391180187697571,0.9336979776040281,0.01154750405315714,1
68.93754763603211,1.4894768212396174,0.04796357154846191,0.0015022684963472042,0.3,0.1,5,200,0.8,0.9389094017289986,0.9227646086442233,0.9234402815625828,0.9303172628594337,0.9252568742741821,0.9281376858138841,0.006000250993949699,2
